"";"ED";"ES"
"Arborimus longicaudus";0,00056934889082708;3,5529916236103e-141
"Arvicola amphibius";0,000420223467052952;6,08929663266047e-173
"Arvicola scherman";0,000420223467052952;1,21785932653209e-172
"Arvicola sapidus";0,000420223467052952;2,43571865306419e-172
"Blanfordimys afghanus";0,00151184539391172;2,91778980713335e-48
"Blanfordimys bucharensis";0,00151184539391172;5,8355796142667e-48
"Caryomys eva";0,000420223467052952;4,87143730612838e-172
"Caryomys inez";0,000420223467052952;9,74287461225675e-172
"Chionomys roberti";0,000420223467052952;1,94857492245135e-171
"Chionomys gud";0,000420223467052952;3,8971498449027e-171
"Chionomys nivalis";0,000420223467052952;7,7942996898054e-171
"Dicrostonyx hudsonius";0,000230354772328301;0
"Dicrostonyx nelsoni";0,000230354772328301;0
"Dicrostonyx nunatakensis";0,000230354772328301;0
"Dicrostonyx richardsoni";0,000230354772328301;0
"Dicrostonyx torquatus";0,000230354772328301;0
"Dicrostonyx unalascensis";0,000230354772328301;0
"Dicrostonyx vinogradovi";0,000230354772328301;0
"Dicrostonyx groenlandicus";0,000230354772328301;0
"Dinaromys bogdanovi";0,000230354772328301;0
"Ellobius alaicus";0,000230354772328301;0
"Ellobius talpinus";0,000230354772328301;0
"Ellobius tancrei";0,000230354772328301;0
"Ellobius lutescens";0,000230354772328301;0
"Ellobius fuscocapillus";0,000230354772328301;0
"Eolagurus przewalskii";0,00097660893086848;1,27640944319897e-52
"Eolagurus luteus";0,00097660893086848;2,55281888639794e-52
"Eothenomys custos";0,000420223467052952;1,55885993796108e-170
"Eothenomys chinensis";0,000420223467052952;3,11771987592216e-170
"Eothenomys cachinus";0,000420223467052952;6,23543975184432e-170
"Eothenomys miletus";0,000420223467052952;1,24708795036886e-169
"Eothenomys olitor";0,000420223467052952;2,49417590073773e-169
"Eothenomys wardi";0,000420223467052952;4,98835180147546e-169
"Eothenomys proditor";0,000420223467052952;9,97670360295091e-169
"Eothenomys melanogaster";0,000420223467052952;1,99534072059018e-168
"Hyperacrius wynnei";0,000420223467052952;3,99068144118037e-168
"Hyperacrius fertilis";0,000420223467052952;7,98136288236073e-168
"Lagurus lagurus";0,000230354772328301;0
"Lasiopodomys mandarinus";0,00097660893086848;5,10563777279589e-52
"Lasiopodomys fuscus";0,00097660893086848;1,02112755455918e-51
"Lasiopodomys brandtii";0,00097660893086848;2,04225510911836e-51
"Lemmiscus curtatus";0,000855956453590733;4,36431043729993e-69
"Lemmus amurensis";0,000420223467052952;1,59627257647215e-167
"Lemmus lemmus";0,000420223467052952;3,19254515294429e-167
"Lemmus portenkoi";0,000420223467052952;6,38509030588858e-167
"Lemmus trimucronatus";0,000420223467052952;1,27701806117772e-166
"Lemmus sibiricus";0,000420223467052952;2,55403612235543e-166
"Myodes rutilus";0,000420223467052952;5,10807224471087e-166
"Myodes rufocanus";0,000420223467052952;1,02161444894217e-165
"Myodes andersoni";0,000420223467052952;2,04322889788435e-165
"Myodes californicus";0,000420223467052952;4,08645779576869e-165
"Myodes centralis";0,000420223467052952;8,17291559153739e-165
"Myodes gapperi";0,000420223467052952;1,63458311830748e-164
"Myodes glareolus";0,000420223467052952;3,26916623661496e-164
"Myodes imaizumii";0,000420223467052952;6,53833247322991e-164
"Myodes smithii";0,000420223467052952;1,30766649464598e-163
"Myodes rex";0,000420223467052952;2,61533298929196e-163
"Myodes shanseius";0,000420223467052952;5,23066597858393e-163
"Myodes regulus";0,000420223467052952;1,04613319571679e-162
"Myopus schisticolor";0,000230354772328301;0
"Neodon sikimensis";0,000855956453590733;8,72862087459987e-69
"Neodon forresti";0,000855956453590733;1,74572417491997e-68
"Neodon irene";0,000855956453590733;3,49144834983995e-68
"Neodon juldaschi";0,000855956453590733;6,9828966996799e-68
"Neofiber alleni";0,000230354772328301;0
"Ondatra zibethicus";0,000855956453590733;1,39657933993598e-67
"Phaiomys leucurus";0,000855956453590733;2,79315867987196e-67
"Phenacomys ungava";0,000855956453590733;5,58631735974392e-67
"Phenacomys intermedius";0,000855956453590733;1,11726347194878e-66
"Proedromys bedfordi";0,000420223467052952;2,09226639143357e-162
"Prometheomys schaposchnikowi";0,00097660893086848;4,08451021823671e-51
"Synaptomys cooperi";0,000420223467052952;4,18453278286714e-162
"Synaptomys borealis";0,000420223467052952;8,36906556573429e-162
"Volemys musseri";0,000420223467052952;1,67381311314686e-161
"Volemys millicens";0,000420223467052952;3,34762622629371e-161
"Lophiomys imhausi";0,00164235572213829;8,83200075021358e-55
"Baiomys musculus";0,00151184539391172;1,16711592285334e-47
"Baiomys taylori";0,00151184539391172;2,33423184570668e-47
"Habromys simulatus";0,000230354772328301;0
"Habromys chinanteco";0,000230354772328301;0
"Habromys lepturus";0,000230354772328301;0
"Habromys lophurus";0,000230354772328301;0
"Habromys ixtlani";0,000230354772328301;0
"Habromys delicatulus";0,000230354772328301;0
"Reithrodontomys zacatecae";0,000230354772328301;0
"Reithrodontomys megalotis";0,000230354772328301;0
"Reithrodontomys hirsutus";0,000230354772328301;0
"Reithrodontomys fulvescens";0,000230354772328301;0
"Reithrodontomys chrysopsis";0,000230354772328301;0
"Reithrodontomys burti";0,000230354772328301;0
"Reithrodontomys humulis";0,000230354772328301;0
"Reithrodontomys montanus";0,000230354772328301;0
"Reithrodontomys sumichrasti";0,000230354772328301;0
"Reithrodontomys raviventris";0,000230354772328301;0
"Reithrodontomys creper";0,000230354772328301;0
"Reithrodontomys rodriguezi";0,000230354772328301;0
"Reithrodontomys tenuirostris";0,000230354772328301;0
"Reithrodontomys paradoxus";0,000230354772328301;0
"Reithrodontomys mexicanus";0,000230354772328301;0
"Reithrodontomys brevirostris";0,000230354772328301;0
"Reithrodontomys spectabilis";0,000230354772328301;0
"Reithrodontomys gracilis";0,000230354772328301;0
"Reithrodontomys microdon";0,000230354772328301;0
"Reithrodontomys darienensis";0,000230354772328301;0
"Hodomys alleni";0,000230354772328301;0
"Isthmomys flavidus";0,00164235572213829;1,76640015004272e-54
"Isthmomys pirrensis";0,00164235572213829;3,53280030008543e-54
"Megadontomys cryophilus";0,000230354772328301;0
"Megadontomys thomasi";0,000230354772328301;0
"Megadontomys nelsoni";0,000230354772328301;0
"Nelsonia goldmani";0,000230354772328301;0
"Nelsonia neotomodon";0,000230354772328301;0
"Neotoma stephensi";0,000230354772328301;0
"Neotoma mexicana";0,000230354772328301;0
"Neotoma fuscipes";0,000230354772328301;0
"Neotoma albigula";0,000230354772328301;0
"Neotoma angustapalata";0,000230354772328301;0
"Neotoma anthonyi";0,000230354772328301;0
"Neotoma bryanti";0,000230354772328301;0
"Neotoma bunkeri";0,000230354772328301;0
"Neotoma chrysomelas";0,000230354772328301;0
"Neotoma nelsoni";0,000230354772328301;0
"Neotoma floridana";0,000230354772328301;0
"Neotoma goldmani";0,000230354772328301;0
"Neotoma lepida";0,000230354772328301;0
"Neotoma leucodon";0,000230354772328301;0
"Neotoma macrotis";0,000230354772328301;0
"Neotoma magister";0,000230354772328301;0
"Neotoma martinensis";0,000230354772328301;0
"Neotoma micropus";0,000230354772328301;0
"Neotoma palatina";0,000230354772328301;0
"Neotoma devia";0,000230354772328301;0
"Neotoma cinerea";0,000230354772328301;0
"Neotoma phenax";0,00164235572213829;7,06560060017086e-54
"Neotomodon alstoni";0,000230354772328301;0
"Ochrotomys nuttalli";0,00056934889082708;7,1059832472206e-141
"Onychomys arenicola";0,000230354772328301;0
"Onychomys leucogaster";0,000230354772328301;0
"Onychomys torridus";0,000230354772328301;0
"Osgoodomys banderanus";0,00164235572213829;1,41312012003417e-53
"Peromyscus stephani";0,000230354772328301;0
"Peromyscus gossypinus";0,000230354772328301;0
"Peromyscus gratus";0,000230354772328301;0
"Peromyscus zarhynchus";0,000230354772328301;0
"Peromyscus yucatanicus";0,000230354772328301;0
"Peromyscus winkelmanni";0,000230354772328301;0
"Peromyscus fraterculus";0,000230354772328301;0
"Peromyscus stirtoni";0,000230354772328301;0
"Peromyscus dickeyi";0,000230354772328301;0
"Peromyscus spicilegus";0,000230354772328301;0
"Peromyscus slevini";0,000230354772328301;0
"Peromyscus truei";0,000230354772328301;0
"Peromyscus eva";0,000230354772328301;0
"Peromyscus simulus";0,000230354772328301;0
"Peromyscus difficilis";0,000230354772328301;0
"Peromyscus grandis";0,000230354772328301;0
"Peromyscus crinitus";0,000230354772328301;0
"Peromyscus caniceps";0,000230354772328301;0
"Peromyscus californicus";0,000230354772328301;0
"Peromyscus bullatus";0,000230354772328301;0
"Peromyscus boylii";0,000230354772328301;0
"Peromyscus beatae";0,000230354772328301;0
"Peromyscus aztecus";0,000230354772328301;0
"Peromyscus attwateri";0,000230354772328301;0
"Peromyscus eremicus";0,000230354772328301;0
"Peromyscus keeni";0,000230354772328301;0
"Peromyscus mekisturus";0,000230354772328301;0
"Peromyscus megalops";0,000230354772328301;0
"Peromyscus mayensis";0,000230354772328301;0
"Peromyscus maniculatus";0,000230354772328301;0
"Peromyscus sejugis";0,000230354772328301;0
"Peromyscus melanocarpus";0,000230354772328301;0
"Peromyscus furvus";0,000230354772328301;0
"Peromyscus madrensis";0,000230354772328301;0
"Peromyscus interparietalis";0,000230354772328301;0
"Peromyscus hylocetes";0,000230354772328301;0
"Peromyscus hooperi";0,000230354772328301;0
"Peromyscus gymnotis";0,000230354772328301;0
"Peromyscus guatemalensis";0,000230354772328301;0
"Peromyscus guardia";0,000230354772328301;0
"Peromyscus levipes";0,000230354772328301;0
"Peromyscus pseudocrinitus";0,000230354772328301;0
"Peromyscus leucopus";0,000230354772328301;0
"Peromyscus sagax";0,000230354772328301;0
"Peromyscus melanophrys";0,000230354772328301;0
"Peromyscus polius";0,000230354772328301;0
"Peromyscus polionotus";0,000230354772328301;0
"Peromyscus perfulvus";0,000230354772328301;0
"Peromyscus pembertoni";0,000230354772328301;0
"Peromyscus pectoralis";0,000230354772328301;0
"Peromyscus ochraventer";0,000230354772328301;0
"Peromyscus nasutus";0,000230354772328301;0
"Peromyscus mexicanus";0,000230354772328301;0
"Peromyscus merriami";0,000230354772328301;0
"Peromyscus melanurus";0,000230354772328301;0
"Peromyscus melanotis";0,000230354772328301;0
"Podomys floridanus";0,000230354772328301;0
"Scotinomys xerampelinus";0,00097660893086848;8,16902043647342e-51
"Scotinomys teguina";0,00097660893086848;1,63380408729468e-50
"Xenomys nelsoni";0,00056934889082708;1,42119664944412e-140
"Juscelinomys guaporensis";0,000230354772328301;0
"Juscelinomys candango";0,000230354772328301;0
"Juscelinomys huanchacae";0,000230354772328301;0
"Kunsia tomentosus";0,000230354772328301;0
"Kunsia fronto";0,000230354772328301;0
"Lenoxus apicalis";0,000230354772328301;0
"Loxodontomys micropus";0,000230354772328301;0
"Loxodontomys pikumche";0,000230354772328301;0
"Lundomys molitor";0,000230354772328301;0
"Megalomys desmarestii";0,000230354772328301;0
"Megalomys luciae";0,000230354772328301;0
"Megaoryzomys curioi";0,000230354772328301;0
"Melanomys zunigae";0,000230354772328301;0
"Melanomys caliginosus";0,000230354772328301;0
"Melanomys robustulus";0,000230354772328301;0
"Microakodontomys transitorius";0,000230354772328301;0
"Abrawayaomys ruschii";0,000230354772328301;0
"Abrothrix andinus";0,000420223467052952;6,69525245258743e-161
"Abrothrix olivaceus";0,000420223467052952;1,33905049051749e-160
"Abrothrix markhami";0,000420223467052952;2,67810098103497e-160
"Abrothrix longipilis";0,000420223467052952;5,35620196206994e-160
"Abrothrix lanosus";0,000420223467052952;1,07124039241399e-159
"Abrothrix jelskii";0,000420223467052952;2,14248078482798e-159
"Abrothrix illuteus";0,000420223467052952;4,28496156965595e-159
"Abrothrix hershkovitzi";0,000420223467052952;8,56992313931191e-159
"Abrothrix sanborni";0,000420223467052952;1,71398462786238e-158
"Aepeomys lugens";0,000230354772328301;0
"Aepeomys reigi";0,000230354772328301;0
"Akodon aerosus";0,000420223467052952;3,42796925572476e-158
"Akodon bogotensis";0,000420223467052952;6,85593851144953e-158
"Akodon iniscatus";0,000420223467052952;1,37118770228991e-157
"Akodon orophilus";0,000420223467052952;2,74237540457981e-157
"Akodon molinae";0,000420223467052952;5,48475080915962e-157
"Akodon neocenus";0,000420223467052952;1,09695016183192e-156
"Akodon mystax";0,000420223467052952;2,19390032366385e-156
"Akodon montensis";0,000420223467052952;4,3878006473277e-156
"Akodon mollis";0,000420223467052952;8,77560129465539e-156
"Akodon lindberghi";0,000420223467052952;1,75512025893108e-155
"Akodon leucolimnaeus";0,000420223467052952;3,51024051786216e-155
"Akodon sanctipaulensis";0,000420223467052952;7,02048103572432e-155
"Akodon juninensis";0,000420223467052952;1,40409620714486e-154
"Akodon paranaensis";0,000420223467052952;2,80819241428973e-154
"Akodon fumeus";0,000420223467052952;5,61638482857945e-154
"Akodon dolores";0,000420223467052952;1,12327696571589e-153
"Akodon dayi";0,000420223467052952;2,24655393143178e-153
"Akodon cursor";0,000420223467052952;4,49310786286356e-153
"Akodon lutescens";0,000420223467052952;8,98621572572712e-153
"Akodon boliviensis";0,000420223467052952;1,79724314514542e-152
"Akodon azarae";0,000420223467052952;3,59448629029085e-152
"Akodon aliquantulus";0,000420223467052952;7,1889725805817e-152
"Akodon albiventer";0,000420223467052952;1,43779451611634e-151
"Akodon kofordi";0,000420223467052952;2,87558903223268e-151
"Akodon subfuscus";0,000420223467052952;5,75117806446536e-151
"Akodon torques";0,000420223467052952;1,15023561289307e-150
"Akodon oenos";0,000420223467052952;2,30047122578614e-150
"Akodon sylvanus";0,000420223467052952;4,60094245157229e-150
"Akodon pervalens";0,000420223467052952;9,20188490314458e-150
"Akodon toba";0,000420223467052952;1,84037698062892e-149
"Akodon surdus";0,000420223467052952;3,68075396125783e-149
"Akodon varius";0,000420223467052952;7,36150792251566e-149
"Akodon spegazzinii";0,000420223467052952;1,47230158450313e-148
"Akodon simulator";0,000420223467052952;2,94460316900626e-148
"Akodon reigi";0,000420223467052952;5,88920633801253e-148
"Akodon serrensis";0,000420223467052952;1,17784126760251e-147
"Akodon affinis";0,000420223467052952;2,35568253520501e-147
"Akodon budini";0,000420223467052952;4,71136507041002e-147
"Akodon siberiae";0,000420223467052952;9,42273014082004e-147
"Akodon latebricola";0,000420223467052952;1,88454602816401e-146
"Akodon mimus";0,000420223467052952;3,76909205632802e-146
"Amphinectomys savamis";0,000230354772328301;0
"Andalgalomys pearsoni";0,000230354772328301;0
"Andalgalomys roigi";0,000230354772328301;0
"Andalgalomys olrogi";0,000230354772328301;0
"Andinomys edax";0,000230354772328301;0
"Anotomys leander";0,000230354772328301;0
"Auliscomys boliviensis";0,000230354772328301;0
"Auliscomys pictus";0,000230354772328301;0
"Auliscomys sublimis";0,000230354772328301;0
"Bibimys labiosus";0,000230354772328301;0
"Bibimys torresi";0,000230354772328301;0
"Bibimys chacoensis";0,000230354772328301;0
"Blarinomys breviceps";0,000230354772328301;0
"Brucepattersonius griserufescens";0,000230354772328301;0
"Brucepattersonius soricinus";0,000230354772328301;0
"Brucepattersonius paradisus";0,000230354772328301;0
"Brucepattersonius misionensis";0,000230354772328301;0
"Brucepattersonius iheringi";0,000230354772328301;0
"Brucepattersonius guarani";0,000230354772328301;0
"Brucepattersonius albinasus";0,000230354772328301;0
"Brucepattersonius igniventris";0,000230354772328301;0
"Calomys tener";0,000855956453590733;2,23452694389757e-66
"Calomys boliviae";0,000855956453590733;4,46905388779513e-66
"Calomys callidus";0,000855956453590733;8,93810777559027e-66
"Calomys callosus";0,000855956453590733;1,78762155511805e-65
"Calomys expulsus";0,000855956453590733;3,57524311023611e-65
"Calomys hummelincki";0,000855956453590733;7,15048622047221e-65
"Calomys laucha";0,000855956453590733;1,43009724409444e-64
"Calomys lepidus";0,000855956453590733;2,86019448818889e-64
"Calomys musculinus";0,000855956453590733;5,72038897637777e-64
"Calomys sorellus";0,000855956453590733;1,14407779527555e-63
"Calomys tocantinsi";0,000855956453590733;2,28815559055111e-63
"Calomys venustus";0,000855956453590733;4,57631118110222e-63
"Chelemys megalonyx";0,000420223467052952;7,53818411265604e-146
"Chelemys delfini";0,000420223467052952;1,50763682253121e-145
"Chelemys macronyx";0,000420223467052952;3,01527364506241e-145
"Chibchanomys trichotis";0,000230354772328301;0
"Chibchanomys orcesi";0,000230354772328301;0
"Chilomys instans";0,000230354772328301;0
"Chinchillula sahamae";0,000230354772328301;0
"Delomys collinus";0,000230354772328301;0
"Delomys dorsalis";0,000230354772328301;0
"Delomys sublineatus";0,000230354772328301;0
"Deltamys kempi";0,000420223467052952;6,03054729012483e-145
"Eligmodontia typus";0,000230354772328301;0
"Eligmodontia puerulus";0,000230354772328301;0
"Eligmodontia moreni";0,000230354772328301;0
"Eligmodontia morgani";0,000230354772328301;0
"Euneomys chinchilloides";0,000230354772328301;0
"Euneomys fossor";0,000230354772328301;0
"Euneomys mordax";0,000230354772328301;0
"Euneomys petersoni";0,000230354772328301;0
"Galenomys garleppi";0,000230354772328301;0
"Geoxus valdivianus";0,000420223467052952;1,20610945802497e-144
"Graomys centralis";0,00164235572213829;2,82624024006835e-53
"Graomys edithae";0,00164235572213829;5,65248048013669e-53
"Graomys griseoflavus";0,00164235572213829;1,13049609602734e-52
"Graomys domorum";0,00164235572213829;2,26099219205468e-52
"Handleyomys fuscatus";0,000230354772328301;0
"Handleyomys intectus";0,000230354772328301;0
"Holochilus brasiliensis";0,000230354772328301;0
"Holochilus chacarius";0,000230354772328301;0
"Holochilus sciureus";0,000230354772328301;0
"Ichthyomys pittieri";0,00097660893086848;3,26760817458937e-50
"Ichthyomys stolzmanni";0,00097660893086848;6,53521634917874e-50
"Ichthyomys hydrobates";0,00097660893086848;1,30704326983575e-49
"Ichthyomys tweedii";0,00097660893086848;2,6140865396715e-49
"Irenomys tarsalis";0,000230354772328301;0
"Juliomys pictipes";0,000230354772328301;0
"Juliomys rimofrons";0,000230354772328301;0
"Microryzomys altissimus";0,000230354772328301;0
"Microryzomys minutus";0,000230354772328301;0
"Neacomys paracou";0,000230354772328301;0
"Neacomys musseri";0,000230354772328301;0
"Neacomys dubosti";0,000230354772328301;0
"Neacomys guianae";0,000230354772328301;0
"Neacomys pictus";0,000230354772328301;0
"Neacomys spinosus";0,000230354772328301;0
"Neacomys tenuipes";0,000230354772328301;0
"Neacomys minutus";0,000230354772328301;0
"Necromys amoenus";0,000420223467052952;2,41221891604993e-144
"Necromys benefactus";0,000420223467052952;4,82443783209986e-144
"Necromys lactens";0,000420223467052952;9,64887566419973e-144
"Necromys lenguarum";0,000420223467052952;1,92977513283995e-143
"Necromys obscurus";0,00097660893086848;5,22817307934299e-49
"Necromys punctulatus";0,000420223467052952;3,85955026567989e-143
"Necromys temchuki";0,000420223467052952;7,71910053135978e-143
"Necromys lasiurus";0,00097660893086848;1,0456346158686e-48
"Necromys urichi";0,000420223467052952;1,54382010627196e-142
"Nectomys squamipes";0,000230354772328301;0
"Nectomys apicalis";0,000230354772328301;0
"Nectomys magdalenae";0,000230354772328301;0
"Nectomys palmipes";0,000230354772328301;0
"Nectomys rattus";0,000230354772328301;0
"Neotomys ebriosus";0,000420223467052952;3,08764021254391e-142
"Nesoryzomys darwini";0,000230354772328301;0
"Nesoryzomys fernandinae";0,000230354772328301;0
"Nesoryzomys indefessus";0,000230354772328301;0
"Nesoryzomys swarthi";0,000230354772328301;0
"Neusticomys peruviensis";0,000230354772328301;0
"Neusticomys mussoi";0,000230354772328301;0
"Neusticomys oyapocki";0,000230354772328301;0
"Neusticomys venezuelae";0,000230354772328301;0
"Neusticomys monticolus";0,000230354772328301;0
"Noronhomys vespuccii";0,000230354772328301;0
"Notiomys edwardsii";0,000230354772328301;0
"Oecomys catherinae";0,000230354772328301;0
"Oecomys rutilus";0,000230354772328301;0
"Oecomys rex";0,000230354772328301;0
"Oecomys phaeotis";0,000230354772328301;0
"Oecomys paricola";0,000230354772328301;0
"Oecomys mamorae";0,000230354772328301;0
"Oecomys flavicans";0,000230354772328301;0
"Oecomys speciosus";0,000230354772328301;0
"Oecomys cleberi";0,000230354772328301;0
"Oecomys roberti";0,000230354772328301;0
"Oecomys bicolor";0,000230354772328301;0
"Oecomys auyantepui";0,000230354772328301;0
"Oecomys concolor";0,000230354772328301;0
"Oecomys trinitatis";0,000230354772328301;0
"Oecomys superans";0,000230354772328301;0
"Oligoryzomys vegetus";0,000230354772328301;0
"Oligoryzomys flavescens";0,000230354772328301;0
"Oligoryzomys fulvescens";0,000230354772328301;0
"Oligoryzomys griseolus";0,000230354772328301;0
"Oligoryzomys longicaudatus";0,000230354772328301;0
"Oligoryzomys magellanicus";0,000230354772328301;3,21855195610907e-309
"Oligoryzomys microtis";0,000230354772328301;6,90114334856195e-309
"Oligoryzomys fornesi";0,000230354772328301;1,48169030910125e-308
"Oligoryzomys stramineus";0,000230354772328301;2,98759604985251e-308
"Oligoryzomys arenalis";0,000230354772328301;5,97519209970502e-308
"Oligoryzomys eliurus";0,000230354772328301;1,195038419941e-307
"Oligoryzomys destructor";0,000230354772328301;2,39007683988201e-307
"Oligoryzomys delticola";0,000230354772328301;4,78015367976402e-307
"Oligoryzomys chacoensis";0,000230354772328301;9,56030735952804e-307
"Oligoryzomys brendae";0,000230354772328301;1,91206147190561e-306
"Oligoryzomys victus";0,000230354772328301;3,82412294381122e-306
"Oligoryzomys nigripes";0,000230354772328301;7,64824588762243e-306
"Oligoryzomys andinus";0,000230354772328301;1,52964917752449e-305
"Oryzomys subflavus";0,000420223467052952;6,17528042508782e-142
"Oryzomys talamancae";0,000420223467052952;1,23505608501756e-141
"Oryzomys tatei";0,000420223467052952;2,47011217003513e-141
"Oryzomys xanthaeolus";0,000420223467052952;4,94022434007026e-141
"Oryzomys perenensis";0,000420223467052952;9,88044868014052e-141
"Oryzomys seuanezi";0,000420223467052952;1,9760897360281e-140
"Oryzomys yunganus";0,000420223467052952;3,95217947205621e-140
"Oryzomys chapmani";0,000420223467052952;7,90435894411242e-140
"Oryzomys hammondi";0,000420223467052952;1,58087178882248e-139
"Oryzomys gorgasi";0,000420223467052952;3,16174357764497e-139
"Oryzomys galapagoensis";0,000420223467052952;6,32348715528993e-139
"Oryzomys emmonsae";0,000420223467052952;1,26469743105799e-138
"Oryzomys dimidiatus";0,000420223467052952;2,52939486211597e-138
"Oryzomys devius";0,000420223467052952;5,05878972423195e-138
"Oryzomys rhabdops";0,000420223467052952;1,01175794484639e-137
"Oryzomys couesi";0,000420223467052952;2,02351588969278e-137
"Oryzomys laticeps";0,000420223467052952;4,04703177938556e-137
"Oryzomys caracolus";0,000420223467052952;8,09406355877111e-137
"Oryzomys bolivaris";0,000420223467052952;1,61881271175422e-136
"Oryzomys balneator";0,000420223467052952;3,23762542350845e-136
"Oryzomys auriventer";0,000420223467052952;6,47525084701689e-136
"Oryzomys angouya";0,000420223467052952;1,29505016940338e-135
"Oryzomys alfaroi";0,000420223467052952;2,59010033880676e-135
"Oryzomys albigularis";0,000420223467052952;5,18020067761351e-135
"Oryzomys curasoae";0,000420223467052952;1,0360401355227e-134
"Oryzomys melanotis";0,000420223467052952;2,07208027104541e-134
"Oryzomys saturatior";0,000420223467052952;4,14416054209081e-134
"Oryzomys russatus";0,000420223467052952;8,28832108418162e-134
"Oryzomys rostratus";0,000420223467052952;1,65766421683632e-133
"Oryzomys polius";0,000420223467052952;3,31532843367265e-133
"Oryzomys palustris";0,000420223467052952;6,6306568673453e-133
"Oryzomys nitidus";0,000420223467052952;1,32613137346906e-132
"Oryzomys keaysi";0,000420223467052952;2,65226274693812e-132
"Oryzomys meridensis";0,000420223467052952;5,30452549387624e-132
"Oryzomys lamia";0,000420223467052952;1,06090509877525e-131
"Oryzomys megacephalus";0,000420223467052952;2,12181019755049e-131
"Oryzomys marinhus";0,000420223467052952;4,24362039510099e-131
"Oryzomys maracajuensis";0,000420223467052952;8,48724079020198e-131
"Oryzomys macconnelli";0,000420223467052952;1,6974481580404e-130
"Oryzomys levipes";0,000420223467052952;3,39489631608079e-130
"Oryzomys legatus";0,000420223467052952;6,78979263216158e-130
"Oryzomys scotti";0,000420223467052952;1,35795852643232e-129
"Oryzomys nelsoni";0,000420223467052952;2,71591705286463e-129
"Oxymycterus caparoae";0,00097660893086848;2,0912692317372e-48
"Oxymycterus rufus";0,00097660893086848;4,18253846347439e-48
"Oxymycterus akodontius";0,00097660893086848;8,36507692694878e-48
"Oxymycterus amazonicus";0,00097660893086848;1,67301538538976e-47
"Oxymycterus angularis";0,00097660893086848;3,34603077077951e-47
"Oxymycterus dasytrichus";0,00097660893086848;6,69206154155903e-47
"Oxymycterus hiska";0,00097660893086848;1,33841230831181e-46
"Oxymycterus hispidus";0,00097660893086848;2,67682461662361e-46
"Oxymycterus hucucha";0,00097660893086848;5,35364923324722e-46
"Oxymycterus inca";0,00097660893086848;1,07072984664944e-45
"Oxymycterus josei";0,00097660893086848;2,14145969329889e-45
"Oxymycterus nasutus";0,00097660893086848;4,28291938659778e-45
"Oxymycterus paramensis";0,00097660893086848;8,56583877319556e-45
"Oxymycterus quaestor";0,00097660893086848;1,71316775463911e-44
"Oxymycterus delator";0,00097660893086848;3,42633550927822e-44
"Oxymycterus roberti";0,00097660893086848;6,85267101855644e-44
"Paralomys gerbillus";0,000230354772328301;3,05929835504897e-305
"Pearsonomys annectens";0,000230354772328301;6,11859671009794e-305
"Phaenomys ferrugineus";0,000230354772328301;1,22371934201959e-304
"Phyllotis darwini";0,000420223467052952;5,43183410572927e-129
"Phyllotis xanthopygus";0,000420223467052952;1,08636682114585e-128
"Phyllotis osilae";0,000420223467052952;2,17273364229171e-128
"Phyllotis osgoodi";0,000420223467052952;4,34546728458341e-128
"Phyllotis magister";0,000420223467052952;8,69093456916683e-128
"Phyllotis limatus";0,000420223467052952;1,73818691383337e-127
"Phyllotis definitus";0,000420223467052952;3,47637382766673e-127
"Phyllotis wolffsohni";0,000420223467052952;6,95274765533346e-127
"Phyllotis caprinus";0,000420223467052952;1,39054953106669e-126
"Phyllotis bonariensis";0,000420223467052952;2,78109906213338e-126
"Phyllotis andium";0,000420223467052952;5,56219812426677e-126
"Phyllotis amicus";0,000420223467052952;1,11243962485335e-125
"Phyllotis haggardi";0,000420223467052952;2,22487924970671e-125
"Podoxymys roraimae";0,000230354772328301;2,44743868403918e-304
"Pseudoryzomys simplex";0,000230354772328301;4,89487736807836e-304
"Punomys lemminus";0,00097660893086848;1,37053420371129e-43
"Punomys kofordi";0,00097660893086848;2,74106840742258e-43
"Reithrodon auritus";0,000230354772328301;9,78975473615671e-304
"Reithrodon typicus";0,000230354772328301;1,95795094723134e-303
"Rhagomys longilingua";0,00056934889082708;2,84239329888824e-140
"Rhagomys rufescens";0,00056934889082708;5,68478659777648e-140
"Rheomys raptor";0,000420223467052952;4,44975849941342e-125
"Rheomys thomasi";0,000420223467052952;8,89951699882683e-125
"Rheomys mexicanus";0,000420223467052952;1,77990339976537e-124
"Rheomys underwoodi";0,000420223467052952;3,55980679953073e-124
"Rhipidomys caucensis";0,00056934889082708;1,1369573195553e-139
"Rhipidomys leucodactylus";0,00056934889082708;2,27391463911059e-139
"Rhipidomys ochrogaster";0,00056934889082708;4,54782927822118e-139
"Rhipidomys modicus";0,00056934889082708;9,09565855644237e-139
"Rhipidomys mastacalis";0,00056934889082708;1,81913171128847e-138
"Rhipidomys macrurus";0,00056934889082708;3,63826342257695e-138
"Rhipidomys macconnelli";0,00056934889082708;7,27652684515389e-138
"Rhipidomys latimanus";0,00056934889082708;1,45530536903078e-137
"Rhipidomys gardneri";0,00056934889082708;2,91061073806156e-137
"Rhipidomys fulviventer";0,00056934889082708;5,82122147612311e-137
"Rhipidomys venustus";0,00056934889082708;1,16424429522462e-136
"Rhipidomys couesi";0,00056934889082708;2,32848859044925e-136
"Rhipidomys venezuelae";0,00056934889082708;4,65697718089849e-136
